ensembl_id,gene_symbol,loeuf,pli
ENSG00000100216,TOMM22,0.458,0.98326
ENSG00000025772,TOMM34,0.887,1.4314e-05
ENSG00000130204,TOMM40,0.456,0.99576
ENSG00000158882,TOMM40L,0.634,0.18348
ENSG00000175768,TOMM5,1.283,0.43863
ENSG00000214736,TOMM6,1.724,0.0057817
ENSG00000196683,TOMM7,1.584,0.0041728
ENSG00000154174,TOMM70,0.298,1.0
ENSG00000160949,TONSL,1.024,2.6737000000000003e-33
ENSG00000198900,TOP1,0.122,1.0
ENSG00000184428,TOP1MT,1.266,3.3326999999999997e-28
ENSG00000131747,TOP2A,0.422,1.0
ENSG00000077097,TOP2B,0.328,1.0
ENSG00000177302,TOP3A,0.737,2.6987e-10
ENSG00000100038,TOP3B,0.632,8.6922e-05
ENSG00000173769,TOPAZ1,0.547,0.030716
ENSG00000163781,TOPBP1,0.225,1.0
ENSG00000197579,TOPORS,0.418,0.99997
ENSG00000136827,TOR1A,0.84,0.00098008
ENSG00000143337,TOR1AIP1,0.869,0.0049037
ENSG00000169905,TOR1AIP2,0.818,0.00091299
ENSG00000136816,TOR1B,0.768,0.02525
ENSG00000160404,TOR2A,1.524,1.8933e-09
ENSG00000186283,TOR3A,1.393,1.2688e-14
ENSG00000198113,TOR4A,1.964,4.6079e-07
ENSG00000198846,TOX,0.326,1.0
ENSG00000124191,TOX2,0.505,0.97646
ENSG00000103460,TOX3,0.47,0.99501
ENSG00000092203,TOX4,0.311,1.0
ENSG00000141510,TP53,0.449,0.99798
ENSG00000120471,TP53AIP1,1.972,4.1003e-10
ENSG00000067369,TP53BP1,0.364,1.0
ENSG00000143514,TP53BP2,0.581,7.226e-05
ENSG00000175274,TP53I11,0.655,0.6744
ENSG00000167543,TP53I13,1.112,3.2025e-08
ENSG00000115129,TP53I3,1.402,1.6645e-13
ENSG00000164938,TP53INP1,0.901,0.015762
ENSG00000078804,TP53INP2,1.39,0.00016829
ENSG00000172315,TP53RK,1.776,1.6819e-07
ENSG00000124251,TP53TG5,0.842,0.0043851
ENSG00000073282,TP63,0.296,1.0
ENSG00000078900,TP73,0.576,0.2873
ENSG00000146242,TPBG,1.064,0.00088859
ENSG00000261594,TPBGL,,
ENSG00000186815,TPCN1,0.58,0.00087598
ENSG00000162341,TPCN2,0.977,1.5596000000000002e-25
ENSG00000076554,TPD52,0.829,0.0089221
ENSG00000111907,TPD52L1,0.977,0.0011815
ENSG00000101150,TPD52L2,1.138,3.2858e-06
ENSG00000170777,TPD52L3,1.802,2.4999e-06
ENSG00000141933,TPGS1,1.986,4.5331e-12
ENSG00000134779,TPGS2,1.088,4.6962e-08
ENSG00000129167,TPH1,0.921,1.6919e-08
ENSG00000139287,TPH2,0.547,0.72159
ENSG00000111669,TPI1,0.563,0.87484
ENSG00000196511,TPK1,1.337,1.9608e-06
ENSG00000140416,TPM1,0.757,0.00059633
ENSG00000198467,TPM2,0.87,6.6608e-06
ENSG00000143549,TPM3,0.511,0.97188
ENSG00000167460,TPM4,0.801,0.0055354
ENSG00000137364,TPMT,0.823,0.00082605
ENSG00000115705,TPO,0.968,1.5267999999999998e-21
ENSG00000166340,TPP1,0.78,1.5534e-08
ENSG00000134900,TPP2,0.29,1.0
ENSG00000171368,TPPP,0.755,0.43874
ENSG00000179636,TPPP2,1.044,0.02461
ENSG00000159713,TPPP3,0.951,0.081041
ENSG00000047410,TPR,0.203,1.0
ENSG00000163870,TPRA1,0.938,4.3632e-07
ENSG00000188001,TPRG1,1.295,4.0517e-10
ENSG00000158109,TPRG1L,1.302,2.1895e-08
ENSG00000144034,TPRKB,0.94,0.3101
ENSG00000176058,TPRN,1.099,1.1294e-09
ENSG00000172236,TPSAB1,1.9,2.4474e-06
ENSG00000197253,TPSB2,1.803,0.0002734
ENSG00000095917,TPSD1,1.747,4.4377e-13
ENSG00000116176,TPSG1,1.982,1.7948e-22
ENSG00000169902,TPST1,0.831,0.00041979
ENSG00000128294,TPST2,0.957,0.00045626
ENSG00000133112,TPT1,0.52,0.9628
ENSG00000274391,TPTE,1.388,3.1287e-22
ENSG00000088325,TPX2,0.29,1.0
ENSG00000164548,TRA2A,0.979,1.24e-06
ENSG00000136527,TRA2B,0.528,0.95587
ENSG00000170638,TRABD,0.929,9.6574e-07
ENSG00000186854,TRABD2A,1.266,4.8347e-16
ENSG00000269113,TRABD2B,0.71,0.10745
ENSG00000102871,TRADD,0.886,0.0037951
ENSG00000056558,TRAF1,0.745,0.003142
ENSG00000127191,TRAF2,0.215,1.0
ENSG00000131323,TRAF3,0.321,1.0
ENSG00000204104,TRAF3IP1,0.723,4.227e-08
ENSG00000056972,TRAF3IP2,0.771,2.2933e-05
ENSG00000009790,TRAF3IP3,0.858,1.039e-13
ENSG00000076604,TRAF4,0.343,0.99999
ENSG00000082512,TRAF5,0.938,1.1206e-11
ENSG00000175104,TRAF6,0.356,0.99997
ENSG00000131653,TRAF7,0.675,1.7117e-06
ENSG00000135148,TRAFD1,0.749,1.1898e-06
ENSG00000183763,TRAIP,0.739,1.7835e-06
ENSG00000182606,TRAK1,0.461,0.9985
ENSG00000115993,TRAK2,0.893,8.2754e-17
ENSG00000067167,TRAM1,0.53,0.93457
ENSG00000174599,TRAM1L1,1.635,0.4456
ENSG00000065308,TRAM2,0.349,0.99999
ENSG00000168016,TRANK1,0.793,1.757e-41
ENSG00000126602,TRAP1,1.343,8.698499999999999e-40
ENSG00000170043,TRAPPC1,0.929,0.020092
ENSG00000160218,TRAPPC10,0.273,1.0
ENSG00000168538,TRAPPC11,0.816,4.5163e-18
ENSG00000171853,TRAPPC12,1.192,6.4066e-17
ENSG00000113597,TRAPPC13,1.108,1.3975e-07
ENSG00000146826,TRAPPC14,0.65,0.019617
ENSG00000256060,TRAPPC2B,1.302,0.050113
ENSG00000054116,TRAPPC3,0.625,0.84512
ENSG00000173626,TRAPPC3L,1.482,2.4947e-07
ENSG00000196655,TRAPPC4,1.689,1.8799e-11
ENSG00000181029,TRAPPC5,1.527,0.025126
ENSG00000007255,TRAPPC6A,1.877,1.4337e-11
ENSG00000182400,TRAPPC6B,1.842,0.0080596
ENSG00000153339,TRAPPC8,0.421,1.0
ENSG00000167632,TRAPPC9,0.786,1.2947e-16
ENSG00000184811,TRARG1,1.807,3.4339e-07
ENSG00000163519,TRAT1,1.734,0.0023352
ENSG00000107614,TRDMT1,1.437,2.2261e-11
ENSG00000186439,TRDN,1.359,1.1258000000000001e-24
ENSG00000118094,TREH,1.19,1.1508e-23
ENSG00000124731,TREM1,1.025,0.00019279
ENSG00000095970,TREM2,1.211,6.6484e-07
ENSG00000161911,TREML1,1.451,2.7698e-10
ENSG00000112195,TREML2,1.364,1.9368e-09
ENSG00000188056,TREML4,1.323,7.4593e-09
ENSG00000213689,TREX1,1.265,0.00076781
ENSG00000170893,TRH,1.837,0.0013821
ENSG00000072657,TRHDE,0.796,1.616e-09
ENSG00000174417,TRHR,0.751,0.034831
ENSG00000170855,TRIAP1,1.697,0.0027301
ENSG00000173334,TRIB1,0.845,0.018821
ENSG00000071575,TRIB2,0.223,0.99998
ENSG00000101255,TRIB3,1.665,8.7344e-09
ENSG00000255690,TRIL,1.029,1.9071e-06
ENSG00000204613,TRIM10,1.286,1.1265e-13
ENSG00000154370,TRIM11,0.89,0.0021048
ENSG00000204977,TRIM13,0.817,0.0067
ENSG00000106785,TRIM14,1.062,9.4075e-09
ENSG00000204610,TRIM15,1.335,5.5885e-13
ENSG00000221926,TRIM16,0.906,4.5848e-08
ENSG00000162931,TRIM17,1.021,1.5527e-07
ENSG00000109654,TRIM2,0.398,0.99998
ENSG00000132109,TRIM21,1.26,2.3222e-12
ENSG00000132274,TRIM22,0.869,1.2085e-05
ENSG00000113595,TRIM23,0.524,0.86894
ENSG00000122779,TRIM24,0.297,1.0
ENSG00000121060,TRIM25,0.921,1.9477e-11
ENSG00000234127,TRIM26,0.539,0.89665
ENSG00000204713,TRIM27,0.335,1.0
ENSG00000130726,TRIM28,0.17,1.0
ENSG00000137699,TRIM29,1.154,9.4922e-17
ENSG00000110171,TRIM3,0.31,1.0
ENSG00000204616,TRIM31,0.95,1.8111e-07
ENSG00000119401,TRIM32,0.73,0.0070294
ENSG00000197323,TRIM33,0.23,1.0
ENSG00000258659,TRIM34,1.347,2.2064e-15
ENSG00000104228,TRIM35,0.974,6.2917e-10
ENSG00000152503,TRIM36,0.747,2.0834e-06
ENSG00000108395,TRIM37,0.789,1.4743e-15
ENSG00000112343,TRIM38,1.197,8.4989e-11
ENSG00000146833,TRIM4,1.353,4.1196e-10
ENSG00000204614,TRIM40,1.369,3.2709e-10
ENSG00000146063,TRIM41,0.48,0.99324
ENSG00000155890,TRIM42,1.08,6.1825e-18
ENSG00000144015,TRIM43,0.719,0.12684
ENSG00000166326,TRIM44,0.561,0.85228
ENSG00000134253,TRIM45,1.146,5.6909e-14
ENSG00000163462,TRIM46,0.354,1.0
ENSG00000132481,TRIM47,1.351,5.5084e-17
ENSG00000150244,TRIM48,1.579,1.63e-10
ENSG00000168930,TRIM49,0.969,0.27969
ENSG00000182053,TRIM49B,0.945,0.00016442
ENSG00000204449,TRIM49C,0.819,0.65387
ENSG00000132256,TRIM5,1.033,1.7911e-06
ENSG00000146755,TRIM50,1.07,4.9613e-10
ENSG00000124900,TRIM51,1.166,5.4428e-07
ENSG00000183718,TRIM52,1.107,6.9945e-08
ENSG00000138100,TRIM54,1.24,1.3528e-13
ENSG00000147573,TRIM55,1.021,5.5404e-14
ENSG00000169871,TRIM56,0.974,0.0073306
ENSG00000162722,TRIM58,1.888,2.4563e-16
ENSG00000213186,TRIM59,0.675,0.11664
ENSG00000121236,TRIM6,1.021,9.8507e-11
ENSG00000176979,TRIM60,1.87,0.31491
ENSG00000183439,TRIM61,0.87,0.71577
ENSG00000116525,TRIM62,1.329,4.5624e-14
ENSG00000158022,TRIM63,1.329,1.3752e-15
ENSG00000214891,TRIM64C,1.123,9.5859e-07
ENSG00000141569,TRIM65,1.949,5.4894e-23
ENSG00000166436,TRIM66,0.738,6.7136e-18
ENSG00000119283,TRIM67,0.846,4.9459e-08
ENSG00000167333,TRIM68,1.05,1.2094e-11
ENSG00000185880,TRIM69,0.979,7.2514e-09
ENSG00000146054,TRIM7,1.488,2.8059e-11
ENSG00000206557,TRIM71,0.275,1.0
ENSG00000177238,TRIM72,1.639,2.9864e-14
ENSG00000155428,TRIM74,1.459,0.22661
ENSG00000214414,TRIM77,1.138,0.00011322
ENSG00000171206,TRIM8,0.291,1.0
ENSG00000100505,TRIM9,0.407,0.99997
ENSG00000184108,TRIML1,1.432,2.4162e-15
ENSG00000179046,TRIML2,1.172,5.4533e-08
ENSG00000038382,TRIO,0.217,1.0
ENSG00000100106,TRIOBP,0.865,5.704e-43
ENSG00000125733,TRIP10,0.814,2.7526e-11
ENSG00000100815,TRIP11,0.731,1.8257e-27
ENSG00000153827,TRIP12,0.145,1.0
ENSG00000071539,TRIP13,0.592,0.19213
ENSG00000103671,TRIP4,0.802,4.2173e-10
ENSG00000087077,TRIP6,0.901,5.2913e-08
ENSG00000205133,TRIQK,1.815,0.35773
ENSG00000123144,TRIR,0.875,0.29449
ENSG00000043514,TRIT1,1.006,2.7872e-10
ENSG00000136932,TRMO,0.956,4.1072e-05
ENSG00000104907,TRMT1,0.972,5.1707e-17
ENSG00000145331,TRMT10A,1.181,2.4525e-11
ENSG00000165275,TRMT10B,0.972,3.148e-08
ENSG00000174173,TRMT10C,0.76,0.019181
ENSG00000066651,TRMT11,1.078,6.8699e-09
ENSG00000173113,TRMT112,1.123,0.0077807
ENSG00000183665,TRMT12,0.836,0.63621
ENSG00000122435,TRMT13,1.047,2.0624e-10
ENSG00000121486,TRMT1L,0.567,0.30628
ENSG00000099899,TRMT2A,1.359,4.6789e-23
ENSG00000155275,TRMT44,1.191,1.5672999999999999e-21
ENSG00000126814,TRMT5,0.969,9.3056e-09
ENSG00000089195,TRMT6,0.785,8.8155e-06
ENSG00000166166,TRMT61A,1.183,7.516e-05
ENSG00000171103,TRMT61B,1.336,5.5012e-13
ENSG00000250305,TRMT9B,1.86,1.2366e-09
ENSG00000100416,TRMU,1.276,2.8114e-17
ENSG00000180098,TRNAU1AP,0.942,6.2455e-08
ENSG00000253368,TRNP1,1.979,4.9433e-09
ENSG00000072756,TRNT1,1.232,3.6366e-13
ENSG00000135451,TROAP,0.908,4.7562e-16
ENSG00000104321,TRPA1,1.063,2.7043e-24
ENSG00000144935,TRPC1,0.635,0.00027685
ENSG00000138741,TRPC3,0.751,3.4207e-09
ENSG00000133107,TRPC4,0.61,6.2853e-05
ENSG00000100991,TRPC4AP,0.564,0.018684
ENSG00000137672,TRPC6,0.708,6.5085e-08
ENSG00000069018,TRPC7,0.596,0.0011747
ENSG00000134160,TRPM1,0.839,7.0919e-27
ENSG00000142185,TRPM2,1.047,1.4278e-49
ENSG00000083067,TRPM3,0.48,0.89699
ENSG00000130529,TRPM4,1.084,1.4032e-39
ENSG00000119121,TRPM6,0.494,0.019828
ENSG00000092439,TRPM7,0.681,1.7833e-17
ENSG00000144481,TRPM8,0.945,2.9255e-23
ENSG00000104447,TRPS1,0.114,1.0
ENSG00000149743,TRPT1,1.228,1.1786e-07
ENSG00000196689,TRPV1,1.257,6.344900000000001e-30
ENSG00000187688,TRPV2,0.785,5.4135e-12
ENSG00000167723,TRPV3,1.235,2.6488999999999997e-28
ENSG00000111199,TRPV4,0.824,6.1123e-13
ENSG00000127412,TRPV5,1.007,1.2413e-17
ENSG00000165125,TRPV6,0.638,8.4763e-05
ENSG00000196367,TRRAP,0.115,1.0
ENSG00000165832,TRUB1,1.011,0.0027988
ENSG00000167112,TRUB2,1.236,4.1325e-11
ENSG00000163467,TSACC,1.01,0.15497
ENSG00000165699,TSC1,0.227,1.0
ENSG00000103197,TSC2,0.203,1.0
ENSG00000102804,TSC22D1,0.199,1.0
ENSG00000196428,TSC22D2,0.221,1.0
ENSG00000166925,TSC22D4,0.543,0.94448
ENSG00000198860,TSEN15,1.116,0.02955
ENSG00000154743,TSEN2,1.212,7.6736e-17
ENSG00000170892,TSEN34,1.159,6.5744e-08
ENSG00000182173,TSEN54,1.258,2.7307e-19
ENSG00000123297,TSFM,1.197,1.8489e-09
ENSG00000074319,TSG101,0.651,0.11868
ENSG00000135951,TSGA10,0.598,0.0094321
ENSG00000213265,TSGA13,1.347,1.8693e-13
ENSG00000134200,TSHB,1.532,0.00097032
ENSG00000165409,TSHR,1.012,7.345e-14
ENSG00000179981,TSHZ1,0.289,1.0
ENSG00000182463,TSHZ2,0.406,0.99998
ENSG00000121297,TSHZ3,0.263,1.0
ENSG00000126467,TSKS,0.587,0.15686
ENSG00000182704,TSKU,0.912,0.16562
ENSG00000145777,TSLP,1.429,5.9067e-05
ENSG00000211460,TSN,0.309,0.99971
ENSG00000171045,TSNARE1,1.032,3.8665e-14
ENSG00000116918,TSNAX,0.648,0.46063
ENSG00000102904,TSNAXIP1,1.226,1.6137e-31
ENSG00000117472,TSPAN1,1.142,3.5992e-07
ENSG00000110900,TSPAN11,1.117,5.9783e-08
ENSG00000106025,TSPAN12,0.655,0.14188
ENSG00000106537,TSPAN13,1.14,0.00045223
ENSG00000099282,TSPAN15,0.906,0.00054073
ENSG00000130167,TSPAN16,1.178,9.8496e-07
ENSG00000048140,TSPAN17,1.099,1.3042e-10
ENSG00000157570,TSPAN18,0.781,0.019956
ENSG00000231738,TSPAN19,1.907,2.9533e-07
ENSG00000134198,TSPAN2,1.195,8.4394e-08
ENSG00000140391,TSPAN3,0.709,0.41229
ENSG00000135452,TSPAN31,0.924,0.00073197
ENSG00000064201,TSPAN32,1.649,1.5907e-16
ENSG00000158457,TSPAN33,0.89,4.2018e-05
ENSG00000214063,TSPAN4,1.616,7.2541e-16
ENSG00000168785,TSPAN5,0.421,0.99865
ENSG00000127324,TSPAN8,0.912,0.00027656
ENSG00000011105,TSPAN9,0.836,0.0029193
ENSG00000175894,TSPEAR,1.161,9.8848e-23
ENSG00000100300,TSPO,1.871,1.7745e-07
ENSG00000112212,TSPO2,1.64,2.7975e-08
ENSG00000005379,TSPOAP1,0.573,4.8301e-08
ENSG00000189241,TSPYL1,1.056,0.00013518
ENSG00000187189,TSPYL4,1.643,0.0014348
ENSG00000180543,TSPYL5,,
ENSG00000178021,TSPYL6,1.764,0.38796
ENSG00000167721,TSR1,1.046,3.3044000000000002e-24
ENSG00000007520,TSR3,1.649,1.9541e-13
ENSG00000184281,TSSC4,1.914,0.064321
ENSG00000212122,TSSK1B,1.462,0.030429
ENSG00000206203,TSSK2,0.806,0.077867
ENSG00000162526,TSSK3,1.224,2.4985e-05
ENSG00000139908,TSSK4,1.023,1.0884e-06
ENSG00000178093,TSSK6,1.909,0.00011107
ENSG00000128311,TST,1.478,1.2371e-09
ENSG00000215845,TSTD1,0.918,0.10178
ENSG00000136925,TSTD2,1.023,2.0075e-08
ENSG00000279170,TSTD3,1.865,0.016881
ENSG00000146216,TTBK1,0.492,0.97199
ENSG00000128881,TTBK2,0.326,1.0
ENSG00000113312,TTC1,1.102,2.5422e-06
ENSG00000149292,TTC12,0.934,2.9007e-13
ENSG00000143643,TTC13,0.679,3.2363e-05
ENSG00000163728,TTC14,1.0,5.5572e-19
ENSG00000167094,TTC16,1.003,9.8806e-19
ENSG00000052841,TTC17,0.481,0.97223
ENSG00000011295,TTC19,1.049,1.5422e-09
ENSG00000168026,TTC21A,0.905,4.5318999999999996e-32
ENSG00000123607,TTC21B,0.831,5.2851e-25
ENSG00000006555,TTC22,1.378,1.0322e-13
ENSG00000103852,TTC23,1.271,1.282e-20
ENSG00000187862,TTC24,1.089,3.6452e-16
ENSG00000105948,TTC26,0.794,5.261e-07
ENSG00000018699,TTC27,0.773,3.8474e-12
ENSG00000100154,TTC28,0.386,1.0
ENSG00000137473,TTC29,0.887,2.5178e-05
ENSG00000197557,TTC30A,1.133,1.2369e-09
ENSG00000196659,TTC30B,0.946,3.0487e-08
ENSG00000115282,TTC31,1.205,1.1004e-20
ENSG00000183891,TTC32,1.655,2.6664e-06
ENSG00000113638,TTC33,1.132,2.9404e-05
ENSG00000172425,TTC36,1.796,3.772e-07
ENSG00000198677,TTC37,0.776,9.3536e-33
ENSG00000075234,TTC38,1.239,1.2881999999999999e-21
ENSG00000085831,TTC39A,0.75,1.5553e-08
ENSG00000168234,TTC39C,0.542,0.77664
ENSG00000243725,TTC4,0.851,1.1908e-06
ENSG00000136319,TTC5,1.034,1.7933e-11
ENSG00000068724,TTC7A,1.198,8.8944e-37
ENSG00000165914,TTC7B,0.403,0.99999
ENSG00000165533,TTC8,0.8,5.2419e-08
ENSG00000133985,TTC9,0.925,0.0039879
ENSG00000174521,TTC9B,1.075,0.0015461
ENSG00000162222,TTC9C,0.974,0.0012284
ENSG00000125482,TTF1,1.018,3.176e-17
ENSG00000116830,TTF2,0.862,6.4258e-26
ENSG00000101407,TTI1,0.78,3.3389e-11
ENSG00000129696,TTI2,0.758,0.00014488
ENSG00000112742,TTK,0.666,2.9898e-07
ENSG00000114999,TTL,0.423,0.99913
ENSG00000100271,TTLL1,0.889,4.1262e-08
ENSG00000162571,TTLL10,1.243,6.180199999999999e-21
ENSG00000175764,TTLL11,1.044,3.4133e-09
ENSG00000100304,TTLL12,1.285,3.5109e-28
ENSG00000120440,TTLL2,1.835,1.302e-05
ENSG00000214021,TTLL3,1.053,1.0144e-18
ENSG00000135912,TTLL4,0.754,3.3807e-16
ENSG00000119685,TTLL5,0.888,1.2848e-30
ENSG00000170703,TTLL6,0.877,1.7905e-17
ENSG00000137941,TTLL7,0.564,0.0047091
ENSG00000131044,TTLL9,0.924,2.1028e-10
ENSG00000155657,TTN,0.479,1.3925e-89
ENSG00000137561,TTPA,1.276,7.1096e-07
ENSG00000124120,TTPAL,1.006,3.594e-05
ENSG00000118271,TTR,1.049,0.01296
ENSG00000167614,TTYH1,0.854,2.0358e-07
ENSG00000141540,TTYH2,0.898,3.9495e-12
ENSG00000136295,TTYH3,0.684,0.0058612
ENSG00000166402,TUB,0.754,1.6347e-05
ENSG00000167552,TUBA1A,0.37,0.99979
ENSG00000123416,TUBA1B,0.129,1.0
ENSG00000167553,TUBA1C,0.688,0.0629
ENSG00000198033,TUBA3C,0.924,3.5927e-06
ENSG00000075886,TUBA3D,0.972,2.6336e-06
ENSG00000152086,TUBA3E,0.88,8.9739e-05
ENSG00000127824,TUBA4A,0.945,7.9956e-06
ENSG00000243910,TUBA4B,1.109,0.056556
ENSG00000183785,TUBA8,1.117,6.9178e-09
ENSG00000178462,TUBAL3,1.46,0.00025945
ENSG00000196230,TUBB,0.178,1.0
ENSG00000101162,TUBB1,1.586,4.4225e-13
ENSG00000137267,TUBB2A,0.449,0.99392
ENSG00000137285,TUBB2B,0.338,0.99983
ENSG00000258947,TUBB3,0.69,0.042291
ENSG00000104833,TUBB4A,0.604,0.60434
ENSG00000188229,TUBB4B,0.377,0.99971
ENSG00000176014,TUBB6,0.826,0.0057583
ENSG00000261456,TUBB8,1.286,1.305e-07
ENSG00000173213,TUBB8B,1.454,1.7522e-06
ENSG00000108423,TUBD1,0.95,7.9851e-09
ENSG00000074935,TUBE1,0.866,1.3088e-05
ENSG00000131462,TUBG1,0.583,0.31647
ENSG00000037042,TUBG2,0.903,1.3766e-09
ENSG00000130640,TUBGCP2,0.762,5.6337e-11
ENSG00000126216,TUBGCP3,0.512,0.67024
ENSG00000137822,TUBGCP4,0.71,5.696e-08
ENSG00000275835,TUBGCP5,0.843,6.783e-20
ENSG00000128159,TUBGCP6,1.071,1.4869e-51
ENSG00000178952,TUFM,0.703,0.0031196
ENSG00000143367,TUFT1,0.991,1.4903e-11
ENSG00000112041,TULP1,1.019,2.9584e-14
ENSG00000104804,TULP2,1.293,3.3044000000000005e-25
ENSG00000078246,TULP3,1.059,1.2493e-09
ENSG00000130338,TULP4,0.195,1.0
ENSG00000198680,TUSC1,1.973,7.1595e-07
ENSG00000114383,TUSC2,1.37,0.0092486
ENSG00000104723,TUSC3,1.31,5.0694e-15
ENSG00000149016,TUT1,0.796,6.1347e-06
ENSG00000134744,TUT4,0.241,1.0
ENSG00000083223,TUT7,0.273,1.0
ENSG00000166676,TVP23A,0.954,4.2627e-05
ENSG00000171928,TVP23B,0.567,0.90883
ENSG00000175106,TVP23C,1.027,2.706e-05
ENSG00000151239,TWF1,0.602,0.8525
ENSG00000247596,TWF2,0.525,0.94641
ENSG00000122691,TWIST1,1.451,0.0067806
ENSG00000233608,TWIST2,0.714,0.79374
ENSG00000107815,TWNK,0.76,1.2032e-06
ENSG00000128791,TWSG1,0.963,0.0014096
ENSG00000074966,TXK,0.841,1.0129e-07
ENSG00000084652,TXLNA,0.3,1.0
ENSG00000164440,TXLNB,0.853,6.4687e-07
ENSG00000136810,TXN,1.471,0.061686
ENSG00000100348,TXN2,1.358,0.00020232
ENSG00000153066,TXNDC11,1.204,7.2024e-19
ENSG00000117862,TXNDC12,1.905,0.012434
ENSG00000113621,TXNDC15,0.975,2.4837e-06
ENSG00000087301,TXNDC16,1.247,2.7136e-17
ENSG00000129235,TXNDC17,1.38,0.0003938
ENSG00000168454,TXNDC2,1.903,0.012745
ENSG00000239264,TXNDC5,1.068,1.0992e-13
ENSG00000204193,TXNDC8,1.745,0.00092008
ENSG00000115514,TXNDC9,0.515,0.96306
ENSG00000265972,TXNIP,0.709,0.0025091
ENSG00000091164,TXNL1,0.677,0.19825
ENSG00000141759,TXNL4A,1.848,2.3119e-07
ENSG00000140830,TXNL4B,1.535,7.6032e-05
ENSG00000198431,TXNRD1,1.006,9.6983e-12
ENSG00000184470,TXNRD2,1.18,2.0999e-22
ENSG00000197763,TXNRD3,1.052,5.7369e-12
ENSG00000105397,TYK2,0.626,1.5716e-07
ENSG00000025708,TYMP,1.518,7.118000000000001e-20
ENSG00000176890,TYMS,0.882,0.00026008
ENSG00000077498,TYR,1.346,1.1138e-21
ENSG00000092445,TYRO3,0.565,0.052889
ENSG00000011600,TYROBP,1.274,7.5496e-05
ENSG00000107165,TYRP1,1.398,3.9975999999999995e-21
ENSG00000156521,TYSND1,1.423,2.7094e-11
ENSG00000198874,TYW1,0.618,6.5854e-05
ENSG00000277149,TYW1B,1.015,2.3528e-18
ENSG00000162623,TYW3,1.647,1.0133e-08
ENSG00000162971,TYW5,1.165,7.238e-11
ENSG00000161265,U2AF1L4,1.305,1.0668e-07
ENSG00000063244,U2AF2,0.209,1.0
ENSG00000163714,U2SURP,0.073,1.0
ENSG00000137831,UACA,0.833,7.672e-20
ENSG00000197355,UAP1L1,1.495,4.4535e-20
ENSG00000126261,UBA2,0.258,1.0
ENSG00000144744,UBA3,0.463,0.99642
ENSG00000081307,UBA5,0.838,0.00035622
ENSG00000221983,UBA52,0.293,0.99791
ENSG00000033178,UBA6,0.868,7.6829e-09
ENSG00000182179,UBA7,0.883,3.9781999999999997e-22
ENSG00000130560,UBAC1,0.864,7.7153e-06
ENSG00000134882,UBAC2,0.859,0.00013582
ENSG00000153443,UBALD1,1.008,0.15636
ENSG00000185262,UBALD2,1.852,0.00049591
ENSG00000165006,UBAP1,0.285,0.99999
ENSG00000246922,UBAP1L,1.548,5.0745e-12
ENSG00000137073,UBAP2,0.625,8.5143e-08
ENSG00000143569,UBAP2L,0.159,1.0
ENSG00000160185,UBASH3A,1.038,2.4483e-16
ENSG00000154127,UBASH3B,0.58,0.01847
ENSG00000170315,UBB,1.503,0.00020834
ENSG00000150991,UBC,0.49,0.98521
ENSG00000213886,UBD,1.477,0.35823
ENSG00000119048,UBE2B,0.932,0.056439
ENSG00000175063,UBE2C,1.073,0.00011089
ENSG00000072401,UBE2D1,0.737,0.70052
ENSG00000131508,UBE2D2,0.235,0.99971
ENSG00000109332,UBE2D3,0.22,0.9977
ENSG00000078967,UBE2D4,1.059,0.00025137
ENSG00000170142,UBE2E1,0.524,0.96212
ENSG00000182247,UBE2E2,0.492,0.98144
ENSG00000170035,UBE2E3,0.415,0.98817
ENSG00000184182,UBE2F,0.148,0.99991
ENSG00000132388,UBE2G1,0.601,0.86891
ENSG00000184787,UBE2G2,0.82,0.065266
ENSG00000186591,UBE2H,0.244,0.99994
ENSG00000103275,UBE2I,0.28,0.99992
ENSG00000198833,UBE2J1,0.662,0.15653
ENSG00000160087,UBE2J2,0.307,0.99918
ENSG00000078140,UBE2K,0.728,0.71353
ENSG00000185651,UBE2L3,0.303,0.99725
ENSG00000236444,UBE2L5,0.845,0.5399
ENSG00000156587,UBE2L6,1.1,0.0090735
ENSG00000130725,UBE2M,0.272,0.99977
ENSG00000177889,UBE2N,0.192,0.99915
ENSG00000175931,UBE2O,0.193,1.0
ENSG00000160714,UBE2Q1,0.211,1.0
ENSG00000140367,UBE2Q2,1.261,1.1737e-11
ENSG00000215218,UBE2QL1,0.887,0.27811
ENSG00000107341,UBE2R2,0.19,0.99997
ENSG00000108106,UBE2S,0.752,0.67662
ENSG00000077152,UBE2T,0.838,0.082991
ENSG00000177414,UBE2U,1.32,0.00025525
ENSG00000244687,UBE2V1,1.128,0.00099157
ENSG00000169139,UBE2V2,1.195,0.038432
ENSG00000104343,UBE2W,1.349,0.0010222
ENSG00000159202,UBE2Z,0.558,0.92187
ENSG00000114062,UBE3A,0.139,1.0
ENSG00000151148,UBE3B,0.675,6.4844e-11
ENSG00000009335,UBE3C,0.427,0.99999
ENSG00000118420,UBE3D,1.154,4.2545e-11
ENSG00000110344,UBE4A,0.495,0.90115
ENSG00000130939,UBE4B,0.237,1.0
ENSG00000103353,UBFD1,0.593,0.7214
ENSG00000120942,UBIAD1,0.92,0.0073887
ENSG00000122042,UBL3,0.692,0.61565
ENSG00000186150,UBL4B,1.721,0.40905
