gene_symbol,ensembl_id,is_surface_protein,has_transmembrane_domain,has_extracellular_domain,extracellular_length,is_cspa_confirmed,is_surfy_predicted,is_druggable,druggable_pathway,in_gwt_top15_shortlist
TRAT1,ENSG00000163519,True,True,True,7.0,False,True,False,,False
TREM1,ENSG00000124731,True,True,True,185.0,False,True,True,CELL SURFACE;DRUGGABLE GENOME,False
TREML1,ENSG00000161911,True,True,True,147.0,False,False,False,,False
TREML2,ENSG00000112195,True,True,True,250.0,False,True,False,,False
TREX1,ENSG00000213689,False,False,False,0.0,False,False,False,,False
TRIB1,ENSG00000173334,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
TRIB2,ENSG00000071575,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
TRIB3,ENSG00000101255,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
TRIM13,ENSG00000204977,False,False,False,0.0,False,False,False,,False
TRIM25,ENSG00000121060,False,False,False,,False,False,True,B30_2 SPRY DOMAIN;DRUGGABLE GENOME;TRANSCRIPTION FACTOR,False
TRIM5,ENSG00000132256,False,False,False,,False,False,True,B30_2 SPRY DOMAIN;DRUGGABLE GENOME;ENZYME,False
TRIM59,ENSG00000213186,False,False,False,0.0,False,False,False,,False
TRIO,ENSG00000038382,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
TRIP12,ENSG00000153827,False,False,False,,False,False,False,,False
TRIP4,ENSG00000103671,False,False,False,,False,False,False,,False
TRIQK,ENSG00000205133,False,False,False,0.0,False,False,False,,False
TRIT1,ENSG00000043514,False,False,False,,False,False,False,,False
TRMO,ENSG00000136932,False,False,False,,False,False,False,,False
TRMT1,ENSG00000104907,False,False,False,,False,False,False,,False
TRMT11,ENSG00000066651,False,False,False,,False,False,False,,False
TRMT12,ENSG00000183665,False,False,False,,False,False,False,,False
TRMT1L,ENSG00000121486,False,False,False,,False,False,False,,False
TRMT2A,ENSG00000099899,False,False,False,,False,False,False,,False
TRMT2B,ENSG00000188917,False,False,False,,False,False,False,,False
TRMU,ENSG00000100416,False,False,False,,False,False,False,,False
TRPC1,ENSG00000144935,True,True,True,104.0,False,False,True,DRUGGABLE GENOME;ION CHANNEL;KINASE,False
TRPC4AP,ENSG00000100991,False,False,False,,False,False,False,,False
TRPM2,ENSG00000142185,True,True,True,76.0,False,False,True,DRUGGABLE GENOME;ION CHANNEL,False
TRPM7,ENSG00000092439,True,True,True,24.0,False,False,True,DRUGGABLE GENOME;ENZYME;ION CHANNEL;KINASE;SERINE THREONINE KINASE;TRANSPORTER,False
TRPV2,ENSG00000187688,True,True,True,90.0,True,True,True,CELL SURFACE;DRUGGABLE GENOME;ION CHANNEL,False
TRRAP,ENSG00000196367,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;PHOSPHATIDYLINOSITOL 3 KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR;TUMOR SUPPRESSOR,False
TRUB1,ENSG00000165832,False,False,False,,False,False,False,,False
TRUB2,ENSG00000167112,False,False,False,,False,False,False,,False
TSC1,ENSG00000165699,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;KINASE;TUMOR SUPPRESSOR,False
TSC2,ENSG00000103197,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;KINASE;TUMOR SUPPRESSOR,False
TSC22D1,ENSG00000102804,False,False,False,,False,False,False,,False
TSC22D3,ENSG00000157514,False,False,False,,False,False,False,,False
TSEN2,ENSG00000154743,False,False,False,,False,False,False,,False
TSFM,ENSG00000123297,False,False,False,,False,False,False,,False
TSHR,ENSG00000165409,True,True,True,439.0,True,True,True,CELL SURFACE;CLINICALLY ACTIONABLE;DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR,False
TSLP,ENSG00000145777,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TSN,ENSG00000211460,False,False,False,,False,False,False,,False
TSNARE1,ENSG00000171045,False,False,False,0.0,False,False,False,,False
TSPAN14,ENSG00000108219,True,True,True,142.0,True,True,False,,False
TSPAN15,ENSG00000099282,True,True,True,139.0,True,True,False,,False
TSPAN17,ENSG00000048140,True,True,True,142.0,False,True,False,,False
TSPAN18,ENSG00000157570,True,True,True,134.0,True,True,False,,False
TSPAN2,ENSG00000134198,True,True,True,97.0,True,True,False,,False
TSPAN3,ENSG00000140391,True,True,True,124.0,True,True,False,,False
TSPAN31,ENSG00000135452,True,True,True,91.0,True,True,False,,False
TSPAN32,ENSG00000064201,True,True,False,0.0,False,False,False,,False
TSPAN33,ENSG00000158457,True,True,True,137.0,True,True,False,,False
TSPAN4,ENSG00000214063,True,True,True,116.0,True,True,False,,False
TSPAN5,ENSG00000168785,True,True,True,142.0,False,True,False,,False
TSPAN6,ENSG00000000003,True,True,True,113.0,True,True,False,,False
TSPAN8,ENSG00000127324,True,True,True,120.0,True,True,False,,False
TSPAN9,ENSG00000011105,True,True,True,118.0,True,True,False,,False
TSPO,ENSG00000100300,True,True,False,0.0,False,False,True,DRUGGABLE GENOME,False
TSPO2,ENSG00000112212,True,True,False,0.0,False,False,True,DRUGGABLE GENOME,False
TSR3,ENSG00000007520,False,False,False,,False,False,False,,False
TSSK4,ENSG00000139908,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
TSSK6,ENSG00000178093,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
TTBK2,ENSG00000128881,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
TTC12,ENSG00000149292,False,False,False,,False,False,False,,False
TTC13,ENSG00000143643,False,False,False,,False,False,False,,False
TTC14,ENSG00000163728,False,False,False,,False,False,False,,False
TTC17,ENSG00000052841,False,False,False,,True,False,False,,False
TTC28,ENSG00000100154,False,False,False,,False,False,False,,False
TTC3,ENSG00000182670,False,False,False,0.0,False,False,False,,False
TTC30B,ENSG00000196659,False,False,False,,False,False,False,,False
TTC33,ENSG00000113638,False,False,False,,False,False,False,,False
TTC34,ENSG00000215912,False,False,False,,False,False,False,,False
TTC39B,ENSG00000155158,False,False,False,,False,False,False,,False
TTC39C,ENSG00000168234,False,False,False,,False,False,False,,False
TTI2,ENSG00000129696,False,False,False,,False,False,False,,False
TTLL2,ENSG00000120440,False,False,False,,False,False,False,,False
TTN,ENSG00000155657,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TYROSINE KINASE,False
TTYH2,ENSG00000141540,True,True,True,276.0,True,True,False,,False
TTYH3,ENSG00000136295,True,True,True,275.0,True,True,False,,False
TUBA1A,ENSG00000167552,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUBA1C,ENSG00000167553,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUBA4A,ENSG00000127824,False,False,False,,True,False,True,DRUGGABLE GENOME,False
TUBA8,ENSG00000183785,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
TUBB1,ENSG00000101162,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUBB2A,ENSG00000137267,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUBB4B,ENSG00000188229,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUBB6,ENSG00000176014,False,False,False,,True,False,True,DRUGGABLE GENOME,False
TUBD1,ENSG00000108423,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
TUBE1,ENSG00000074935,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUBG2,ENSG00000037042,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TUT4,ENSG00000134744,False,False,False,,False,False,False,,False
TUT7,ENSG00000083223,False,False,False,,False,False,False,,False
TVP23A,ENSG00000166676,True,True,False,0.0,False,False,False,,False
TVP23B,ENSG00000171928,True,True,False,0.0,False,False,False,,False
TVP23C,ENSG00000175106,True,True,False,0.0,False,False,False,,False
TWSG1,ENSG00000128791,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TXNDC11,ENSG00000153066,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;THIOREDOXIN,False
TXNDC12,ENSG00000117862,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TXNDC15,ENSG00000113621,True,True,True,289.0,True,True,True,DRUGGABLE GENOME;THIOREDOXIN,False
TXNDC16,ENSG00000087301,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;THIOREDOXIN,False
TXNDC5,ENSG00000239264,False,False,False,,False,False,True,DRUGGABLE GENOME;THIOREDOXIN,False
TXNRD1,ENSG00000198431,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TXNRD2,ENSG00000184470,False,False,False,,False,False,True,DRUGGABLE GENOME,False
TYK2,ENSG00000105397,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;TYROSINE KINASE,False
TYMP,ENSG00000025708,False,False,False,,False,False,True,DRUGGABLE GENOME;GROWTH FACTOR,False
TYROBP,ENSG00000011600,True,True,True,19.0,False,False,False,,False
TYSND1,ENSG00000156521,False,False,False,,False,False,True,DRUGGABLE GENOME;PROTEASE,False
TYW1,ENSG00000198874,False,False,False,0.0,False,False,False,,False
TYW1B,ENSG00000277149,False,False,False,0.0,False,False,False,,False
UAP1L1,ENSG00000197355,False,False,False,,False,False,False,,False
UBA2,ENSG00000126261,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
UBA5,ENSG00000081307,False,False,False,,False,False,False,,False
UBA6,ENSG00000033178,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
UBA7,ENSG00000182179,False,False,False,,False,False,False,,False
UBAC2,ENSG00000134882,True,True,True,73.0,False,True,False,,False
UBE2A,ENSG00000077721,False,False,False,,False,False,False,,False
UBE2E2,ENSG00000182247,False,False,False,,False,False,False,,False
UBE2F,ENSG00000184182,False,False,False,,False,False,False,,False
UBE2J1,ENSG00000198833,False,False,False,0.0,False,False,False,,False
UBE2J2,ENSG00000160087,False,False,False,0.0,False,False,False,,False
UBE2M,ENSG00000130725,False,False,False,,False,False,False,,False
UBE2N,ENSG00000177889,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
UBE2S,ENSG00000108106,False,False,False,,False,False,False,,False
UBE3A,ENSG00000114062,False,False,False,,False,False,False,,False
UBE3B,ENSG00000151148,False,False,False,,False,False,False,,False
UBE3C,ENSG00000009335,False,False,False,,False,False,False,,False
UBE4A,ENSG00000110344,False,False,False,,False,False,False,,False
UBE4B,ENSG00000130939,False,False,False,,False,False,False,,False
UBIAD1,ENSG00000120942,True,True,False,0.0,False,False,False,,False
UBL7,ENSG00000138629,False,False,False,,False,False,False,,False
UBQLN2,ENSG00000188021,False,False,False,,False,False,False,,False
UBR1,ENSG00000159459,False,False,False,,False,False,False,,False
UBR2,ENSG00000024048,False,False,False,,False,False,False,,False
UBR3,ENSG00000144357,True,True,False,0.0,False,False,False,,False
UBR4,ENSG00000127481,False,False,False,,False,False,False,,False
UBR5,ENSG00000104517,True,True,False,0.0,False,False,True,CLINICALLY ACTIONABLE;DNA REPAIR,False
UBXN4,ENSG00000144224,False,False,False,,False,False,False,,False
UBXN8,ENSG00000104691,True,True,False,0.0,False,False,False,,False
UCHL5,ENSG00000116750,False,False,False,,False,False,False,,False
UCKL1,ENSG00000198276,False,False,False,,False,False,False,,False
UCP2,ENSG00000175567,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;TRANSPORTER,False
UCP3,ENSG00000175564,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;TRANSPORTER,False
UEVLD,ENSG00000151116,False,False,False,,False,False,False,,False
UFC1,ENSG00000143222,False,False,False,,False,False,False,,False
UFL1,ENSG00000014123,False,False,False,,False,False,False,,False
UGCG,ENSG00000148154,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
UGDH,ENSG00000109814,False,False,False,,False,False,False,,False
UGGT1,ENSG00000136731,False,False,False,,True,False,True,DRUGGABLE GENOME,False
UHMK1,ENSG00000152332,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TUMOR SUPPRESSOR,False
ULBP1,ENSG00000111981,False,False,False,,False,True,True,DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE;KINASE,False
ULBP2,ENSG00000131015,False,False,False,,True,True,True,CELL SURFACE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
ULK1,ENSG00000177169,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
ULK2,ENSG00000083290,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
ULK3,ENSG00000140474,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
ULK4,ENSG00000168038,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
UMPS,ENSG00000114491,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME,False
UNC13D,ENSG00000092929,False,False,False,,False,False,False,,False
UNC45A,ENSG00000140553,False,False,False,,False,False,False,,False
UNC50,ENSG00000115446,True,True,False,0.0,False,False,False,,False
UNC5CL,ENSG00000124602,True,True,True,10.0,False,False,False,,False
UNC93B1,ENSG00000110057,True,True,False,0.0,False,True,False,,False
UNG,ENSG00000076248,False,False,False,,False,False,False,,False
UPK3BL1,ENSG00000267368,True,True,True,171.0,False,False,False,,False
UPP1,ENSG00000183696,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
UQCC1,ENSG00000101019,False,False,False,,False,False,False,,False
UQCC3,ENSG00000204922,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
UQCR10,ENSG00000184076,False,False,False,0.0,False,False,False,,False
UQCR11,ENSG00000127540,False,False,False,0.0,False,False,False,,False
UQCRQ,ENSG00000164405,False,False,False,0.0,False,False,False,,False
URB1,ENSG00000142207,False,False,False,,False,False,False,,False
URB2,ENSG00000135763,False,False,False,,False,False,False,,False
URGCP,ENSG00000106608,False,False,False,,False,False,False,,False
UROD,ENSG00000126088,False,False,False,,False,False,False,,False
USF2,ENSG00000105698,False,False,False,,False,False,False,,False
USO1,ENSG00000138768,False,False,False,,False,False,False,,False
USP13,ENSG00000058056,False,False,False,,False,False,False,,False
USP15,ENSG00000135655,False,False,False,,False,False,False,,False
USP19,ENSG00000172046,False,False,False,0.0,False,False,False,,False
USP20,ENSG00000136878,False,False,False,,False,False,False,,False
USP24,ENSG00000162402,False,False,False,,False,False,False,,False
USP27X,ENSG00000273820,False,False,False,,False,False,False,,False
USP30,ENSG00000135093,False,False,False,0.0,False,False,False,,False
USP33,ENSG00000077254,False,False,False,,False,False,False,,False
USP34,ENSG00000115464,False,False,False,,False,False,False,,False
USP35,ENSG00000118369,False,False,False,,False,False,False,,False
USP38,ENSG00000170185,False,False,False,,False,False,False,,False
USP40,ENSG00000085982,False,False,False,,False,False,False,,False
USP42,ENSG00000106346,False,False,False,,False,False,False,,False
USP44,ENSG00000136014,False,False,False,,False,False,False,,False
USP45,ENSG00000123552,False,False,False,,False,False,False,,False
USP46,ENSG00000109189,False,False,False,,False,False,False,,False
USP48,ENSG00000090686,False,False,False,,False,False,False,,False
USP51,ENSG00000247746,False,False,False,,False,False,False,,False
USP6NL,ENSG00000148429,False,False,False,,False,False,False,,False
USP9X,ENSG00000124486,False,False,False,,False,False,False,,False
UST,ENSG00000111962,False,False,False,0.0,True,False,False,,False
UTP23,ENSG00000147679,False,False,False,,False,False,False,,False
UTP25,ENSG00000117597,False,False,False,,False,False,False,,False
UTP4,ENSG00000141076,False,False,False,,False,False,False,,False
UTS2,ENSG00000049247,False,False,False,,False,False,True,DRUGGABLE GENOME;HORMONE ACTIVITY,False
UTY,ENSG00000183878,False,False,False,0.0,False,False,False,,False
UVRAG,ENSG00000198382,False,False,False,,False,False,False,,False
UXS1,ENSG00000115652,False,False,False,0.0,False,False,False,,False
UXT,ENSG00000126756,False,False,False,,False,False,False,,False
VAC14,ENSG00000103043,False,False,False,,False,False,False,,False
VAMP1,ENSG00000139190,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
VAMP2,ENSG00000220205,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
VAMP3,ENSG00000049245,False,False,False,0.0,False,False,False,,False
VAMP4,ENSG00000117533,False,False,False,0.0,False,False,False,,False
VAMP5,ENSG00000168899,False,False,False,0.0,True,False,False,,False
VAMP8,ENSG00000118640,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
VANGL1,ENSG00000173218,True,True,True,32.0,False,False,False,,False
VAPA,ENSG00000101558,False,False,False,0.0,False,False,False,,False
VAPB,ENSG00000124164,False,False,False,0.0,False,False,False,,False
VARS2,ENSG00000137411,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
VASH1,ENSG00000071246,False,False,False,,False,False,True,DRUGGABLE GENOME;TUMOR SUPPRESSOR,False
VAT1,ENSG00000108828,False,False,False,,False,False,True,DRUGGABLE GENOME,False
VCAN,ENSG00000038427,False,False,False,,True,False,True,DRUGGABLE GENOME,False
VCPKMT,ENSG00000100483,False,False,False,,False,False,False,,False
VDAC1,ENSG00000213585,True,True,False,0.0,True,False,False,,False
VDAC2,ENSG00000165637,True,True,False,0.0,True,False,False,,False
VDAC3,ENSG00000078668,True,True,False,0.0,False,False,False,,False
VEGFA,ENSG00000112715,False,False,False,,False,False,True,CELL SURFACE;CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME;GROWTH FACTOR,False
VEZT,ENSG00000028203,True,True,False,0.0,False,False,False,,False
VHL,ENSG00000134086,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;ENZYME;TRANSCRIPTION FACTOR,False
VIPR1,ENSG00000114812,True,True,True,154.0,True,True,True,DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR,False
VIPR2,ENSG00000106018,True,True,True,151.0,False,True,True,DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR,False
VKORC1,ENSG00000167397,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
VKORC1L1,ENSG00000196715,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
VLDLR,ENSG00000147852,True,True,True,770.0,False,True,False,,False
VNN2,ENSG00000112303,False,False,False,,True,True,False,,False
VOPP1,ENSG00000154978,True,True,True,38.0,False,False,False,,False
VPREB3,ENSG00000128218,False,False,False,,False,False,False,,False
VPS11,ENSG00000160695,False,False,False,,False,False,False,,False
VPS13A,ENSG00000197969,False,False,False,,False,False,False,,False
VPS13B,ENSG00000132549,False,False,False,,False,False,False,,False
VPS13C,ENSG00000129003,False,False,False,,False,False,False,,False
VPS18,ENSG00000104142,False,False,False,,False,False,False,,False
